"Type","RegionName","RegionId","Fias","OKATO","ParentRegionId"
г,Менделеевск,21177,e23b4fcb-782b-4d5c-b962-94fd6018fef6,"92239501000",21176
г,Мензелинск,21291,d1d11ebe-b022-44aa-a211-3472483a4974,"92240501000",21290
г,Нурлат,21556,"1f708d3c-4d86-4ab7-afdf-5741fe661744","92437000000",21475
г,Тетюши,21580,e277c80f-b3ce-40d5-9a46-8c1e3a8dd1ba,"92255501000",21578
г,Болгар,21659,"724d41e3-f0ac-4254-a207-897ea3d42076","92232501000",21655
г,Чистополь,21789,c3c7b150-1b5b-49a6-ace2-a24b403b3b94,"92440000000",21788
г,Ак-Довурак,22181,"7e4932c1-2db8-4fee-9997-655d837e70e1","93403000000",252
г,Туран,22199,"224d11db-b006-4774-92eb-7fa5b870acbe","93235501000",22182
г,Чадан,22332,"2f1dec2a-2206-47fa-9620-1db182968112","93215501000",22331
г,Шагонар,22479,a2095706-c501-479c-903a-695b78af1f36,"93254501000",22477
г,Сарапул,22558,e69a280f-9064-490e-bae0-8bd39527872f,"94440000000",253
г,Можга,22914,"7096d8a5-2b41-47b1-95ae-35efcbc07dee","94430000000",253
г,Воткинск,22916,d948319d-b151-48f5-9791-22ccfeeabfe7,"94410000000",253
г,Камбарка,23702,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1,"94220501000",23692
г,Саяногорск,25280,f89db729-bbfa-4d64-b8d5-ecafbec0733d,"95408000000",254
г,Черногорск,25285,"2e3ec6d8-3835-4c57-9fbc-7e61b58a03a3","95415000000",254
г,Абаза,25346,a369b520-09b4-49b2-b28c-61c9146153e6,"95402000000",254
г,Сорск,25349,bf626532-9e6c-4365-801e-c1d297ab40f0,"95409000000",254
г,Канаш,26152,"6edd2a33-d03a-4d59-83c3-e14de6890a49","97407000000",256
г,Козловка,26317,e4cdd522-24f9-4fa7-a900-7bd35be4ada5,"97219501000",26252
г,Шумерля,26395,"068dfc2d-3a52-4d7f-93bc-797c286e66ac","97413000000",256
г,Новочебоксарск,26419,"32599307-3fe7-4cf4-8fee-640044422d68","97410000000",256
г,Алатырь,27020,a699e866-12f0-42c3-94fd-67ca44468805,"97404000000",256
г,Цивильск,27214,"927d7cf4-f2e6-4617-9cf6-e73edf9fd9ad","97241501000",27077
г,Мариинский Посад,27786,a3514c10-c53a-4c6a-a945-c1a9b7bc6d31,"97229501000",27697
г,Ядрин,28009,"49bf68fa-6f47-4281-9c0f-b2ff8fa96cf6","97253501000",27989
г,Новоалтайск,28517,aa288d9f-4b2a-42a6-97f0-3502dddfa383,"01413000000",257
г,Заринск,28522,"142e04ef-dec1-44fa-b553-fac215764374","01406000000",257
г,Алейск,28523,ae716080-f27b-40b6-a555-cf8b518e849e,"01403000000",257
г,Яровое,28525,e07d57ed-22ce-4020-b59c-f7aae6f091bf,"01430000000",257
г,Белокуриха,28526,e4edca96-9b86-4cac-8c7f-cc93d9ba4cd1,"01404000000",257
г,Славгород,28673,"94ae181d-b153-4dd1-8a2f-12852919875f","01419000000",257
г,Горняк,29215,"094b3627-2699-4782-8492-4d82aac71958","01225501000",29206
г,Змеиногорск,29460,e7001b8f-d104-4873-96d4-66339f5e530a,"01214501000",29458
г,Горячий Ключ,30535,"298ebb96-d9c3-4809-b466-386c778234a5","03409000000",260
г,Геленджик,30592,e157b9c0-f908-48bc-a1d7-39c482a501a5,"03408000000",260
г,Апшеронск,30672,"7b9a7eb9-0d6d-4135-ad1c-3c059db9f386","03205501000",30613
г,Хадыженск,30679,e27ea530-bc56-43b3-8ff7-24db68ae2760,"03205509000",30613
г,Белореченск,30741,ce9dccce-d0a3-49c4-a934-3f8de7fbed2a,"03406000000",30680
г,Анапа,30829,eeb7a0a7-3bbf-4f00-8a03-a7eabc257bed,"03403000000",30778
г,Абинск,30914,ecd4abbc-79eb-4dd9-b02d-b10760fbc4ff,"03201501000",30878
г,Кореновск,30944,"76e1af12-0fae-42b0-8771-02191d803ad0","03221501000",30915
г,Гулькевичи,31183,"3039644e-5690-43b6-abbc-2d190f6dcecf","03213501000",31125
г,Ейск,31215,d22840fe-89f7-4f1a-8591-c51b87a7aec2,"03411000000",31194
г,Лабинск,31438,"0ec1acd4-d7bb-49f7-87c2-d66edb24f587","03417000000",31381
г,Крымск,31443,ae6c6804-3c18-4337-bb6e-7479a8cb64f6,"03415000000",31439
г,Курганинск,31598,"2c58f372-aac8-4645-b41a-f39bdffef373","03227501000",31562
г,Славянск-на-Кубани,31673,"06e2b3b8-c02c-4722-887f-168236ae5382","03423000000",31645
г,Новокубанск,31839,"38dd5f45-0a56-4554-93d8-3edfcdf000dd","03234501000",31787
г,Приморско-Ахтарск,31928,d9efcf77-c371-434d-a41e-f20e3b4c83c0,"03241501000",31897
г,Темрюк,32084,"3d6724a2-9641-44e6-bc69-097d93c01cb9","03251501000",32045
г,Тимашевск,32129,f09d518d-5617-476f-8c76-877899375202,"03253501000",32089
г,Тихорецк,32264,"1d3511c8-b1dc-49c5-b5fb-3533ed4ce3c4","03429000000",32210
г,Усть-Лабинск,32313,f5743b34-7858-46b4-99ca-050a4efa356d,"03257501000",32273
г,Дивногорск,32369,"76cc6918-6b7c-42b4-80da-4635d97d0da1","04409000000",261
г,Заозерный,32453,"719b789d-2476-430a-89cd-3fedc643d821","04247501000",261
г,Талнах,32456,"75c8a823-4432-4f70-a92d-f12ad2e131f3","04429515000",261
г,Кайеркан,32457,f601c59f-db06-4aa2-9bc9-25eb33bc3ef4,"04429000000",261
г,Боготол,32539,cb56cf76-4a34-428d-8244-a802414d5fac,"04406000000",261
г,Шарыпово,32540,e21e9175-86f9-4e24-b129-abdee0f956dc,"04440000000",261
г,Лесосибирск,32559,"2ddd48d6-e95b-4972-a34e-8586ed507763","04422000000",261
г,Железногорск,32562,e532b3c3-d300-4585-ada6-40e7900c2abf,"04535000000",261
г,Минусинск,32626,"5cfaf0c0-8f59-4321-9a5b-4b1c51b3779f","04423000000",261
г,Енисейск,32746,"6eb21d40-5098-49bc-8b08-ac1a2805d22b","04412000000",261
г,Зеленогорск,32749,"38f208d6-6f29-4d30-b826-b42e8beecc67","04537000000",261
г,Бородино,32757,"78d7587f-ef26-48dc-81c6-d3ff445c9c8b","04407000000",261
г,Назарово,32763,ab0a1754-5ba1-48bb-8960-475c7fbc9feb,"04426000000",261
г,Канск,32764,"75917770-c4cb-44d8-afcc-8a6d395c3bc2","04420000000",261
г,Сосновоборск,32768,a139c8ba-831e-4ee5-87a9-1eead6984288,"04433000000",261
г,Иланский,33611,"8fa29485-6bce-450c-8c5c-26b8ab682bde","04218501000",33565
г,Кодинск,33666,a97aba0e-9624-4e6c-8296-4e5fa103ddf0,"04224501000",33615
г,Артемовск,34271,d0d7a2fa-5bdc-4944-8047-75e80e4e883c,"04230502000",34253
г,Уяр,34410,aab80404-c16d-43b2-92d4-eb06639f37c2,"04257501000",34398
г,Уяр,34412,adf0a33f-3362-4f28-a982-f87cf15c1d8a,"04257501000",34398
г,Ужур,34858,"2730ee56-f5f7-472d-9e58-04c0b692bb8d","04256501000",34853
г,Игарка,35056,"59a84d36-af93-4e61-aac4-999431645666","04254501000",35032
г,Заозерный,35190,"1f8ea2c9-d6f7-4c30-b76d-2aa81640732e","04247501000",35181
г,Дудинка,35446,"80b72eaa-bcf7-4759-b291-09ee5e8b3377","04253501000",35417
г,Дальнегорск,35521,b2a863e2-37be-4858-b65e-0babc3872052,"05407000000",263
г,Арсеньев,35550,"36e4c7ce-7320-48ee-8320-0587c1e09917","05403000000",263
г,Спасск-Дальний,35589,e55554eb-c571-49d2-bf69-c3c4acf8b10b,"05420000000",263
г,Дальнереченск,35590,e6e6c2b1-20cf-47a7-9a4b-39e8a96cc5c8,"05408000000",263
г,Артем,35595,"3ce80b09-9b72-4e68-9b2d-becaaee4570e","05405000000",263
г,Партизанск,35604,b62edf86-4257-4e80-ade6-857529bd1b1e,"05417000000",263
г,Фокино,35618,fdb16823-586f-43d2-a1b4-b1c7c7f00bcd,"05547000000",263
г,Лесозаводск,35628,"71b4cdae-5e53-4406-a418-1e8b5c17dc2e","05411000000",263
г,Большой Камень,35930,"1315186b-9ae8-4f92-b3a5-1db055c15358","05406000000",263
г,Ессентуки,36336,"0ca8280c-89cb-4c81-8a99-ae10a98416bc","07410000000",264
г,Кисловодск,36339,"82551e9e-14a4-4414-ad60-6cc944763ff3","07415000000",264
г,Лермонтов,36422,"3808db7f-f793-40d0-ad74-691c158bc2de","07418000000",264
г,Железноводск,36431,f231a6e9-5631-44a6-80bf-585e9491165e,"07412000000",264
г,Георгиевск,36470,ea88bcba-c562-438a-9115-8b32426b0c8e,"07407000000",264
г,Буденновск,36545,bcca8fda-282d-4a90-9303-7a37a8197242,"07402000000",36510
г,Благодарный,36644,"0e527607-a1cd-462c-9b85-f33ddea64ad0","07210501000",36642
г,Изобильный,36669,"82d67979-76e6-4c48-b5b0-18c0b969114c","07220501000",36667
г,Нефтекумск,36713,"47a5b97a-5cc1-4fa4-893f-0041590dd823","07241501000",36711
г,Светлоград,36857,"019979ae-6056-4ed8-98ef-48bded318dd2","07246501000",36836
г,Новопавловск,36884,d72c4e6c-59e6-4c02-9372-61f980f79cbd,"07225501000",36864
г,Ипатово,36952,"589a16ac-fb2e-46f9-b59a-98c18d34d908","07222501000",36910
г,Минеральные Воды,36975,"0be84f75-bbb5-4471-9d0c-dfa932f5df7d","07421000000",36959
г,Новоалександровск,37150,a0194045-d9a6-4593-9502-133cae983a3f,"07243501000",37109
г,Зеленокумск,37188,dcfa008b-e058-4be1-a409-18fc2b2e570f,"07250501000",37169
г,Михайловск,37247,"51007e5c-e430-4f18-912c-f88c7e73698d","07258501000",37246
г,Николаевск-на-Амуре,37295,"7a58fb7c-6d03-46e4-b5fc-3f5b587c09be","08414000000",265
г,Советская Гавань,37438,"64f0ebe7-00e4-40a0-9dd9-15f9293632ae","08418000000",265
г,Бикин,37543,"70dc89f8-f067-482a-bd50-4fb2782463e7","08406000000",265
г,Амурск,37545,d3c4b43d-3e19-4454-939b-d92ef3d6c875,"08403000000",265
г,Вяземский,38124,"6dbd1c8b-7c73-4ff7-9cbd-7062ac0cc88d","08217501000",38110
г,Свободный,38155,dd560dfa-3feb-48e2-aa3b-b71213e7441e,"10430000000",266
г,Райчихинск,38156,"981b5f3a-f0b6-444f-a6fb-c2bc10804b31","10420000000",266
г,Белогорск,38161,c528e99b-7e81-4290-9cda-8713884472a5,"10410000000",266
г,Зея,38163,"581855f4-f0bc-44a5-a36e-a298279f9ec4","10412000000",266
г,Тында,38164,"007e010f-e110-4a55-90a7-c4acac623c9b","10432000000",266
г,Шимановск,38185,"809f0591-bb18-40a2-9fac-7d3d0a22c0bf","10440000000",266
г,Сковородино,38191,"260c545f-883c-440a-852c-c39a65fe4104","10249501000",38187
г,Завитинск,38721,"7b39476f-0edb-4bc3-bb31-6cedfb2aa695","10221501000",38720
г,Новодвинск,38860,"3b0ef6c2-9bcd-44a5-afec-2723bd8190bc","11415000000",267
г,Мирный,38886,"977c7606-1b37-4424-84f7-b0c66c3e4b94","11525000000",267
г,Коряжма,38888,"782acb50-ddfa-4483-bcbd-a5e667976036","11408000000",267
г,Вельск,38937,"71051070-fce3-4a4d-a9d9-cd50f6dc6310","11205501000",38936
г,Мезень,39743,"8a49f67f-6c48-4160-bd1d-ebc188a69269","11242501000",39741
г,Сольвычегодск,39807,a56a44ee-f79d-4e51-b219-c3c828c7e0c0,"11227504000",39800
г,Няндома,41088,"491b0861-0da5-4781-9c2c-521df0ea7af6","11244501000",41087
г,Каргополь,41524,a670f317-f3c4-4dd6-9d27-fa68a8b28b6f,"11218501000",41520
г,Шенкурск,42555,"74a26d75-38a6-485a-9468-52dd7c6711fa","11258501000",42548
г,Ахтубинск-7,43262,"2d7d4ecf-626a-4e07-81ac-15cb043ca3d0","12205000000",43249
г,Валуйки,43806,fe7eea4a-875a-4235-aa61-81c2a37a0440,"14420000000",43709
г,Короча,43932,"76fecead-fc02-459a-bce4-848698e645fe","14240501000",43819
г,Грайворон,44363,"51c31ef5-10b3-4011-8e1c-7e7d452afd1b","14232501000",44322
г,Шебекино,44373,dc80ddf0-b1ac-4344-98e8-fcfa5295a0a3,"14450000000",269
г,Алексеевка,44466,"94969f84-fff4-4ddf-9677-b912b4b2aa3e","14410000000",44374
г,Строитель,44502,"19c9f6de-45cd-4c76-9839-abd571698ced","14258501000",44472
г,Новый Оскол,45223,f565b329-4041-4fd2-aa0a-debd5f7c3857,"14244501000",45121
г,Бирюч,45358,eaaf5809-d1e2-4d93-8f05-85dd598cc403,"14242501000",45277
г,Сельцо,45470,"485f4c4d-aced-4b94-b975-88e72b7dcb72","15425000000",270
г,Фокино,46016,"8d7c89e7-d9b9-4d7a-907c-a654b3a4d23d","15216504000",270
г,Новозыбков,46017,cf4dd9d7-d152-4140-bed2-59d8be5a4e2c,"15420000000",270
г,Стародуб,46021,"78e19000-cb0d-4e86-8205-242ee9de9e75","15250501000",270
г,Жуковка,46199,bd51e883-748a-4c55-ac0a-eee31be1433e,"15222501000",46103
г,Злынка,46245,"9491aba8-fbc1-4da8-8ede-8d49690c393a","15223501000",46204
г,Карачев,46647,"6f39b866-1fed-4add-aa00-e76992516660","15224501000",46499
г,Дятьково,46724,fd37b6f0-2406-41ca-86bc-57dd58fd71f4,"15216501000",46661
г,Почеп,47031,"434c6101-648e-4266-8aca-bbbc80856d7a","15244501000",47030
г,Мглин,47689,a4162075-13cb-4f4a-9974-ef042c8be149,"15236501000",47549
г,Сураж,47933,"565317d8-daf3-4df1-bf3d-6703b0d1500f","15254501000",47801
г,Севск,48271,"263c5f6f-335b-4cfa-a234-3c61488c3729","15248501000",48175
г,Трубчевск,48345,"7c080d22-1f3c-43b0-ba63-1e7de99724c9","15256501000",48273
г,Унеча,48630,"6a2d5db9-1871-4f1d-b226-bbc6b8400a44","15258501000",48511
г,Александров,48857,"59e55956-69a2-432f-b880-74cf8ec0b9fe","17205501000",48633
г,Струнино,48858,"9f490940-079f-4bf9-9931-48952c1bea4f","17205508000",48633
г,Карабаново,48859,"4f178a20-53a7-4032-b62b-7337315e0fc1","17205505000",48633
г,Вязники,48904,"0114e0c6-4060-4473-bc44-779e5a85e9dd","17210501000",48894
г,Гусь-Хрустальный,49144,aa4aa0d7-f97f-4974-9291-c0a530a1ccb6,"17420000000",271
г,Радужный,49152,c0ac6992-e48e-4648-b176-f56e7bcda57b,"17537000000",271
г,Киржач,49292,"115db243-1238-412f-a2a1-6d53ef30ba9e","17230501000",49177
г,Кольчугино,49621,"8f9faad4-ff93-471d-b0c0-c8e5c0162dee","17240501000",49484
г,Камешково,49836,"13cf312e-735f-4faa-8a7d-9a2622d50438","17225501000",49743
г,Гороховец,50016,e3bc9262-6bcf-42f8-a0bd-a8a00def58bc,"17215501000",49870
г,Курлово,50195,"4f68f8c7-bf54-48a6-8165-0313d75a83c2","17220515000",50022
г,Меленки,50346,"710f2d29-5c22-4d4d-be27-04713381c676","17242501000",50222
г,Покров,50510,f1c2252b-c3da-43f4-86ea-5f05812e99d5,"17246520000",50355
г,Петушки,50517,b7ba6bfc-4b0c-4b05-88bd-267d50b36850,"17246501000",50355
г,Костерево,50518,"50b6831d-52f4-4905-93d7-8e42812cd947","17246510000",50355
г,Лакинск,50812,"67eb946d-db25-4ad2-9852-6436ed35b39e","17250503000",50628
г,Собинка,50813,d33946c4-bda9-43a5-b5c4-1157ae28149a,"17250501000",50628
г,Юрьев-Польский,50876,"4859c31b-fba4-460a-9543-befc791da8a9","17256501000",50843
г,Суздаль,51099,f347f78e-f991-4b0b-bfbd-600ac927b009,"17254501000",51002
г,Судогда,51344,"469a6b26-cb42-4db7-8fe7-758b946956c4","17252501000",51150
г,Михайловка,51367,f02dbf6d-57ad-49bc-8011-603bf7126bb5,"18420000000",272
г,Фролово,51471,"57e3991f-e685-4ba2-9cef-9988e6fa5862","18428000000",272
г,Калач-на-Дону,51521,acc6220a-f624-4880-84d8-670319b0e25d,"18216501000",51472
г,Жирновск,51774,"1f9bda6f-45a5-4bf5-b1d8-434d763ea834","18212501000",51739
г,Петров Вал,51883,"02324444-36d6-4af8-a9af-15b77576adea","18218503000",51834
г,Новоаннинский,52157,"254f7c3a-fc21-4405-8779-eee0a7a5c63f","18238501000",52081
г,Котово,52348,"6a9dded3-afcf-46ba-9881-5048c3bec5a3","18226501000",52322
г,Николаевск,52377,"8680a7a3-5c93-4c0d-ae64-d828306b2310","18236501000",52350
г,Серафимович,52513,fb921dd7-0b8e-42a6-a5bb-3d1387f090d0,"18250501000",52439
г,Краснослободск,52851,"68e32d89-51bb-4030-b697-ceca53b9e740","18251507000",52792
г,Белозерск,53150,"9444e5a5-b164-42b8-b4ff-e3b4c157fc54","19210501000",53145
г,Бабаево,53451,e61e9415-3cdc-4e44-9cdf-a98662bab04f,"19205501000",53446
г,Красавино,54106,"78a546b6-196d-407f-a082-e7e85ff4acad","19410501000",53972
г,Великий Устюг,54189,"9db452cb-452a-4373-9610-a265b3b55653","19410000000",53972
г,Кириллов,55793,bfe722ba-8bfd-4dbd-acc5-73da667a0f95,"19228501000",55770
г,Грязовец,56351,aeee36bc-969a-4cc6-9fb3-5e237e776068,"19224501000",56339
г,Никольск,58004,"9b602724-8b73-4979-ae01-3ba8a22c93f2","19234501000",57915
г,Вытегра,58155,f66fbc22-445e-42ab-8f53-3de507d877c9,"19222501000",58153
г,Кадников,58477,eb52b8bf-131d-4250-9a09-c0d41a7d42ee,"19238504000",58467
г,Сокол,58489,"500b9e8f-79cc-4c35-b497-110f550d6615","19420000000",58467
г,Устюжна,59855,"3c2ceeea-04a9-4171-b4dd-341620290258","19250501000",59849
г,Тотьма,60343,"3a0d6df8-c23f-4435-83bb-9f97dd2e3343","19246501000",60084
г,Харовск,61544,e5e0513c-fc84-4373-b3ee-05f8382f8110,"19252501000",61147
г,Богучар,62301,"33b88f52-819d-4ba5-aa70-3fe4ccfd33d6","20205501000",62251
г,Калач,62362,"57a863b5-02a7-482a-8320-a3d165c4bfd0","20215501000",62302
г,Лиски,62367,e0a82358-88c2-44ab-b402-c450e1aa52a8,"20221501000",62366
г,Бобров,62706,"0a50bda2-e801-4e11-bcc0-8c6469d46a5d","20204501000",62658
г,Бутурлиновка,62756,b3c350d7-8c81-4016-b198-f197536e8321,"20208501000",62720
г,Воронеж-45,62781,"6bd80725-4a35-4c56-8940-8b17a51e9cfa","20213551000",274
г,Нововоронеж,62975,c7cdacb9-6a1e-4402-8bc6-6ec36a42d05c,"20427000000",274
г,Павловск,63057,f4a89d85-b770-4d58-b205-31165a9958b8,"20233501000",63006
г,Поворино,63220,"9cb55edf-0fb2-46af-8f00-02b15c2f1644","20239501000",63202
г,Острогожск,63562,"8434550d-dd9b-4bc7-8e5b-d43a991753e2","20231501000",63486
г,Новохоперск,63621,"43fe280f-6fa3-4a06-8daf-94586e2bea44","20227501000",63577
г,Эртиль,64095,fdbadb36-e4f6-4843-8f1f-80bd4fb4381e,"20258501000",64032
г,Семилуки,64281,"15d507b5-f67e-4ee6-9f25-683562699fac","20249501000",64096
г,Кохма,64499,"022e301b-514f-477f-9d1e-f60430c40429","24207504000",64498
г,Пучеж,65238,a85feb12-89e9-441d-956a-8510493cdc8d,"24221501000",65003
г,Приволжск,65496,"43706edd-5cf4-4400-8e60-03ea3660c25f","24220506000",65384
г,Плес,65500,"8bb29a7a-de9c-4c21-ad15-3af39f0a41fa","24220504000",65384
г,Наволоки,66000,"36d31ef0-a525-4be4-a6e9-28ced781dfae","24211504000",65787
г,Родники,66045,"90328f6e-d961-48ba-ab03-366d93df3c07","24223501000",66044
г,Заволжск,66375,"3bf1c329-e556-4d56-82d0-3b1b42b298da","24205501000",66344
г,Вичуга,66692,"3d518b4e-86b2-48d5-bcf3-48f107165918","24403000000",66512
г,Гаврилов Посад,66905,"3f81927e-bc4b-45c7-a962-b80c0e216115","24203501000",66830
г,Юрьевец,66921,be9d618e-8dc4-498f-aed6-03ce38f82683,"24237501000",66919
г,Фурманов,67197,"9d56ad01-abe9-4f14-89e5-9af4544b94b2","24409000000",67087
г,Шуя,67476,a6c7e92c-79cf-4b47-beb6-40192295c559,"24411000000",67324
г,Южа,67599,"16c1333c-8766-4135-a29a-e08f959e60bc","24235501000",67500
г,Тейково,67738,"09a16212-dcce-4f9a-be1a-515911beaba3","24407000000",67602
г,Тулун,67757,"869c2c69-e8cd-43ae-9596-e0be50c0fcfe","25432000000",276
г,Усть-Кут,67759,cfb0a55a-3314-42bf-b3d8-5ed5368abdd6,"25244501000",276
г,Тайшет,67765,"945ac8e1-b529-4cec-afda-f92c6a6b0f70","25236501000",276
г,Иркутск-45,67766,"664ba699-50ac-4a8b-999f-f8943da692ef","25401365000",276
г,Нижнеудинск,67830,"5d596a21-da89-4820-91ef-6ce3940a0c9f","25228501000",276
г,Зима,67836,"7c3452ac-3953-4b78-a80c-64ec839620a6","25420000000",276
г,Бодайбо,67839,"8ace6ae4-7a35-494a-bfbd-9a743a929c39","25202501000",276
г,Черемхово,67869,f05b68c4-f1c7-4c3d-b557-f1f44a57b85f,"25445000000",276
г,Свирск,67874,"17e498bd-5f9e-4221-8998-5fa24a35ed2e","25427000000",276
г,Вихоревка,68451,"04bc8726-0523-4aeb-8450-fe07ff425372","25204503000",68391
г,Киренск,68653,"1ea67233-631c-49bf-8d7c-1a17fc785e97","25220501000",68640
г,Байкальск,68793,cd4477e8-3335-442a-a0a4-9429a52f5c52,"25234508000",68792
г,Слюдянка,68800,"31802bef-b635-49b2-866d-1d1006e3081e","25234501000",68792
г,Железногорск-Илимский,69047,"31ba5d12-ae5b-4cc0-8892-2a504423ee61","25226501000",69025
г,Алзамай,69167,a7812582-bd5d-4d13-b284-d2b052265e9d,"25228508000",69073
г,Бирюсинск,69600,"5b646190-2037-409f-bf0f-6fb8194a0581","25236508000",69517
г,Зеленоградск,70348,"448d8a42-8ebf-4ca5-a9f2-98efb532630f","27215500000",70254
г,Гвардейск,70426,"8f9e9cc0-711f-470a-9fff-2a65c00c8439","27206501000",70383
г,Ладушкин,70452,"04950f38-5c4c-4989-8b7a-6224795a2b59","27203505000",277
г,Мамоново,70453,"2942ef2d-01b0-4137-8f46-5228e9eedd7f","27203510000",277
г,Пионерский,70454,"9fee1c1b-9d14-42ea-8ff9-2e903501d43d","27417000000",277
г,Советск,70455,e401208f-3469-403f-910b-bba057cf70b2,"27430000000",277
г,Светлый,70459,"6d379259-b8d5-4cca-9412-1ded0849fd1a","27425000000",277
г,Багратионовск,70575,"427dc561-3277-43bd-a310-7c1953a3c8bd","27203501000",70477
г,Гурьевск,70585,"27bc7f09-4593-4972-950b-231f2a49d44b","27209501000",70576
г,Гусев,70731,"66cb21da-0212-4d22-a2a3-f1badcd3a9d4","27212501000",70730
г,Краснознаменск,70812,"40c2a58b-8f84-4b30-8a22-038efe4f059a","27218501000",70772
г,Нестеров,70834,"4fb71afc-f221-454e-9edf-d6fd9ee07418","27224501000",70831
г,Озерск,70895,"19620317-39e8-4a09-af7e-67b136ef61fe","27227501000",70889
г,Славск,71062,f731c104-431c-494c-b4e8-f97ccaaf71b9,"27236501000",70994
г,Черняховск,71073,acde8f61-fd56-4cec-a4df-1f033e2a63ee,"27239501000",71067
г,Правдинск,71199,"2b3f4c49-0e5b-44c8-bf56-a335eb551c23","27233501000",71177
г,Полесск,71325,"27fd5628-fbd7-4641-abed-b213af6029b8","27230501000",71304
г,Неман,71386,"180fcdbd-95b4-41f5-90f5-cbe9b9c83da7","27221501000",71381
г,Светлогорск,71435,"19436029-357a-435b-8156-b01fba4ea8a5","27420000000",71432
г,Балтийск,71451,"97323948-09db-411c-8e9a-43ad2ec25687","27405000000",71441
г,Приморск,71454,"5f19f5f2-55b1-4796-9610-8a73eeefcaf1","27405555000",71441
г,Белоусово,72192,"4601e932-0ca3-474f-a8a6-e67cc034b346","29213507000",72185
г,Кременки,72193,"73c0bcae-5da5-4796-9084-9b9e5905d501","29213510000",72185
г,Жуков,72377,"53f014ee-1074-4f90-b948-9e5219e24b9b","29213501000",72185
г,Сосенский,72388,"44326142-0196-4cec-abcb-79853fe6cfd4","29216504000",72386
г,Козельск,72392,adc77035-406d-4cb4-9bcc-094c89ac67fc,"29216501000",72386
г,Балабаново,72581,ef65fa9c-6516-4175-a00a-6410a4a6f2d6,"29206505000",72579
г,Боровск,72590,db14bfff-fea7-469e-82f4-ccf4209d6753,"29206501000",72579
г,Боровск-1,72599,cd7ca0c7-8184-47fb-aff6-0bfb5829aaa9,"29206501000",72579
г,Ермолино,72601,"0c66ce29-8464-40ef-a11d-e8e6df7475fd","29206507000",72579
г,Киров,72802,"7c875ac0-5c75-4798-8786-564ccb5bd9f2","29214501000",72720
г,Спас-Деменск,72822,"30745bd5-b803-4327-baf9-006f25353acc","29234501000",72818
г,Кондрово,73462,"9ea37890-3ec5-4425-8e41-f60d1844335d","29208501000",73458
г,Малоярославец,73783,"72cb3a9a-0180-4619-ac08-07e762e58e6f","29223501000",73777
г,Мосальск,74060,"4ae6d306-349e-4fb8-9ce9-7c3735d3c4e6","29229501000",74047
г,Таруса,74248,"31a0a531-a20f-4ccc-a370-551cd9867b0c","29238501000",74237
г,Медынь,74641,df03aec4-0859-4f40-9f51-90b2ed2f83ef,"29225501000",74640
г,Юхнов-1,74781,"74294d99-983b-4c10-973f-abd8bcdbe358","29250501000",74779
г,Юхнов,74782,"503b2859-0304-4e8e-b627-8f611ff27d5e","29250501000",74779
г,Мещовск,75194,"9b4890ea-75d9-4464-96f1-077c8a9c7e34","29227501000",75025
г,Сухиничи,75224,"84778f7b-bf8c-45cc-84e1-dfd136368e6a","29236501000",75206
г,Вилючинск,75698,b75a9701-5cd4-4623-99d5-4fa7463ceb47,"30535000000",259
